tinh,huyen,xa,diaban,hoso,matv,sector,income
19,172,5884,18,20,2,FarmForestAqua,
19,172,5884,18,20,3,,
19,172,5884,18,20,4,,
19,172,5896,1,13,1,HomeBusiness,
19,172,5896,1,13,2,HomeBusiness,
19,172,5896,1,13,3,,
19,172,5896,1,13,4,,
19,172,5896,1,13,5,,
19,172,5896,1,14,1,HomeBusiness,8217
19,172,5896,1,15,1,Private,32936
19,172,5896,1,15,2,FarmForestAqua,
19,172,5896,1,15,3,,
19,172,5905,6,13,1,FarmForestAqua,
19,172,5905,6,13,2,,
19,172,5905,6,14,1,FarmForestAqua,
19,172,5905,6,14,2,FarmForestAqua,
19,172,5905,6,14,3,FarmForestAqua,
19,172,5905,6,14,4,,
19,172,5905,6,15,1,HomeBusiness,16767
19,172,5905,6,15,2,HomeBusiness,9246
19,172,5905,6,15,3,,
19,173,5908,13,13,1,FarmForestAqua,
19,173,5908,13,13,2,FarmForestAqua,
19,173,5908,13,13,3,,
19,173,5908,13,13,4,,
19,173,5908,13,14,1,FarmForestAqua,
19,173,5908,13,14,2,FarmForestAqua,
19,173,5908,13,14,3,,
19,173,5908,13,14,4,,
19,173,5908,13,15,1,FarmForestAqua,
19,173,5908,13,15,2,FarmForestAqua,
19,173,5920,13,13,1,FarmForestAqua,
19,173,5920,13,13,2,FarmForestAqua,
19,173,5920,13,13,3,StateRun,22036
19,173,5920,13,15,1,FarmForestAqua,
19,173,5920,13,15,2,FarmForestAqua,
19,173,5920,13,15,3,,
19,173,5920,13,15,4,,
19,173,5920,13,19,1,FarmForestAqua,
19,173,5920,13,19,2,FarmForestAqua,
19,173,5935,8,13,1,HomeBusiness,14789
19,173,5935,8,13,2,FarmForestAqua,
19,173,5935,8,13,3,,
19,173,5935,8,13,4,,
19,173,5935,8,14,1,FarmForestAqua,
19,173,5935,8,14,2,,
19,173,5935,8,15,1,FarmForestAqua,
19,173,5935,8,15,2,FarmForestAqua,
19,173,5935,8,15,3,,
19,173,5935,8,15,4,,
19,173,5950,4,13,1,,
19,173,5950,4,13,2,HomeBusiness,
19,173,5950,4,13,3,,
19,173,5950,4,13,4,,
19,173,5950,4,14,1,FarmForestAqua,
19,173,5950,4,14,2,FarmForestAqua,
19,173,5950,4,15,1,FarmForestAqua,
19,173,5950,4,15,2,FarmForestAqua,
19,173,5950,4,15,3,FarmForestAqua,
19,173,5950,4,15,4,FarmForestAqua,
19,173,5950,4,15,5,,
19,173,5950,4,15,6,,
19,173,5959,17,13,1,HomeBusiness,
19,173,5959,17,13,2,HomeBusiness,
19,173,5959,17,13,3,HomeBusiness,
19,173,5959,17,13,4,,
19,173,5959,17,14,1,HomeBusiness,
19,173,5959,17,14,2,HomeBusiness,
19,173,5959,17,14,3,,
19,173,5959,17,14,4,HomeBusiness,
19,173,5959,17,14,5,HomeBusiness,
19,173,5959,17,14,6,,
19,173,5959,17,15,1,Private,12328
19,173,5959,17,15,2,HomeBusiness,
19,173,5959,17,15,3,StateRun,3287
19,173,5959,17,15,4,,
19,173,5959,17,15,5,,
20,178,5971,8,13,1,,
20,178,5971,8,13,2,StateRun,63289
20,178,5971,8,13,3,StateRun,32914
20,178,5971,8,13,4,,
20,178,5971,8,14,1,,
20,178,5971,8,14,2,StateRun,63490
20,178,5971,8,14,3,,
20,178,5971,8,14,4,,
20,178,5971,8,15,1,StateRun,91020
20,178,5971,8,15,2,StateRun,26866
20,178,5971,8,15,3,,
20,178,5971,8,15,4,,
20,178,5977,23,13,1,,
20,178,5977,23,13,2,StateRun,39159
20,178,5977,23,13,3,,
20,178,5977,23,13,4,,
20,178,5977,23,14,1,,
20,178,5977,23,14,2,StateRun,30043
20,178,5977,23,14,3,StateRun,59599
20,178,5977,23,14,4,,
20,178,5977,23,14,5,,
20,178,5977,23,19,1,HomeBusiness,
20,178,5977,23,19,2,HomeBusiness,
20,178,5977,23,19,3,,
20,178,5983,3,13,1,HomeBusiness,
20,178,5983,3,13,2,HomeBusiness,19049
20,178,5983,3,13,3,HomeBusiness,
20,178,5983,3,14,1,HomeBusiness,
20,178,5983,3,15,1,HomeBusiness,32806
20,178,5983,3,15,2,HomeBusiness,
20,178,5983,3,15,3,,
20,180,6004,2,13,1,FarmForestAqua,
20,180,6004,2,13,2,FarmForestAqua,
20,180,6004,2,13,3,FarmForestAqua,
20,180,6004,2,13,4,FarmForestAqua,
20,180,6004,2,13,5,FarmForestAqua,
20,180,6004,2,14,1,FarmForestAqua,
20,180,6004,2,14,2,FarmForestAqua,
20,180,6004,2,14,3,FarmForestAqua,
20,180,6004,2,14,4,,
20,180,6004,2,14,5,,
20,180,6004,2,15,1,FarmForestAqua,
20,180,6004,2,15,2,FarmForestAqua,
20,180,6004,2,15,3,,
20,180,6004,2,15,4,,
20,180,6022,2,13,1,FarmForestAqua,
20,180,6022,2,13,2,FarmForestAqua,
20,180,6022,2,13,3,,
20,180,6022,2,13,4,,
20,180,6022,2,14,1,FarmForestAqua,
20,180,6022,2,14,2,FarmForestAqua,
20,180,6022,2,14,3,,
20,180,6022,2,14,4,,
20,180,6022,2,14,5,,
20,180,6022,2,15,1,FarmForestAqua,
20,180,6022,2,15,2,FarmForestAqua,
20,180,6022,2,15,3,,
20,180,6043,5,13,1,FarmForestAqua,
20,180,6043,5,13,2,FarmForestAqua,
20,180,6043,5,13,3,,
20,180,6043,5,13,4,,
20,180,6043,5,14,1,FarmForestAqua,
20,180,6043,5,14,2,,
20,180,6043,5,14,3,FarmForestAqua,
20,180,6043,5,14,4,,
20,180,6043,5,14,5,FarmForestAqua,
20,180,6043,5,15,1,FarmForestAqua,
20,180,6043,5,15,2,,
20,181,6064,1,13,1,FarmForestAqua,
20,181,6064,1,13,2,FarmForestAqua,
20,181,6064,1,15,1,HomeBusiness,
20,181,6064,1,15,2,HomeBusiness,
20,181,6064,1,15,3,,
20,181,6064,1,19,1,FarmForestAqua,
20,181,6064,1,19,2,,
20,181,6064,1,19,3,,
20,181,6064,1,19,4,,
20,181,6070,2,13,1,FarmForestAqua,
20,181,6070,2,13,2,FarmForestAqua,
20,181,6070,2,13,3,FarmForestAqua,
20,181,6070,2,13,4,FarmForestAqua,
20,181,6070,2,13,5,FarmForestAqua,
20,181,6070,2,13,6,,
20,181,6070,2,19,1,FarmForestAqua,
20,181,6070,2,19,2,FarmForestAqua,
20,181,6070,2,19,3,,
20,181,6070,2,19,4,,
20,181,6070,2,19,5,FarmForestAqua,
20,181,6070,2,19,6,,
20,181,6070,2,19,7,,
20,181,6070,2,19,8,FarmForestAqua,
20,181,6070,2,19,9,FarmForestAqua,
20,181,6070,2,20,1,FarmForestAqua,
20,181,6070,2,20,2,FarmForestAqua,
20,181,6070,2,20,3,FarmForestAqua,
20,181,6070,2,20,4,FarmForestAqua,
20,181,6091,6,13,1,FarmForestAqua,
20,181,6091,6,13,2,FarmForestAqua,
20,181,6091,6,13,3,FarmForestAqua,
20,181,6091,6,13,4,,
20,181,6091,6,14,1,StateRun,20449
20,181,6091,6,14,2,FarmForestAqua,
20,181,6091,6,14,3,,
20,181,6091,6,14,4,FarmForestAqua,
20,181,6091,6,14,5,FarmForestAqua,
20,181,6091,6,14,6,FarmForestAqua,
20,181,6091,6,15,1,FarmForestAqua,
20,181,6091,6,15,2,FarmForestAqua,
20,181,6091,6,15,3,,
20,181,6115,3,13,1,FarmForestAqua,
20,181,6115,3,13,2,FarmForestAqua,
20,181,6115,3,13,3,,
20,181,6115,3,13,4,,
20,181,6115,3,13,5,,
20,181,6115,3,13,6,,
20,181,6115,3,13,7,,
20,181,6115,3,14,1,FarmForestAqua,
20,181,6115,3,14,2,StateRun,31444
20,181,6115,3,14,3,,
20,181,6115,3,15,1,FarmForestAqua,
20,181,6115,3,15,2,FarmForestAqua,
20,181,6115,3,15,3,FarmForestAqua,
20,181,6115,3,15,4,FarmForestAqua,
20,182,6151,2,14,1,FarmForestAqua,
20,182,6151,2,14,2,FarmForestAqua,
20,182,6151,2,15,1,FarmForestAqua,
20,182,6151,2,15,2,FarmForestAqua,
20,182,6151,2,15,3,,
20,182,6151,2,20,1,StateRun,4635
20,182,6151,2,20,2,FarmForestAqua,
20,182,6151,2,20,3,,
20,182,6169,2,13,1,FarmForestAqua,
20,182,6169,2,13,2,FarmForestAqua,
20,182,6169,2,13,3,Private,5989
20,182,6169,2,13,4,,
20,182,6169,2,14,1,FarmForestAqua,
20,182,6169,2,14,2,FarmForestAqua,
20,182,6169,2,14,3,,
20,182,6169,2,14,4,,
20,182,6169,2,14,5,,
20,182,6169,2,14,6,,
20,182,6169,2,15,1,FarmForestAqua,
20,182,6169,2,15,2,FarmForestAqua,
20,182,6169,2,15,3,,
20,182,6169,2,15,4,FarmForestAqua,
20,183,6187,1,13,1,FarmForestAqua,
20,183,6187,1,13,2,FarmForestAqua,
20,183,6187,1,13,3,FarmForestAqua,
20,183,6187,1,13,4,HomeBusiness,
20,183,6187,1,14,1,FarmForestAqua,
20,183,6187,1,14,2,FarmForestAqua,
20,183,6187,1,14,3,HomeBusiness,
20,183,6187,1,14,4,,
20,183,6187,1,15,1,StateRun,41393
20,183,6187,1,15,2,StateRun,67795
20,183,6187,1,15,3,,
20,183,6187,1,15,4,,
20,183,6196,10,13,1,FarmForestAqua,
20,183,6196,10,13,2,FarmForestAqua,
20,183,6196,10,13,3,FarmForestAqua,
20,183,6196,10,13,4,FarmForestAqua,
20,183,6196,10,13,5,FarmForestAqua,
20,183,6196,10,14,1,FarmForestAqua,
20,183,6196,10,14,2,FarmForestAqua,
20,183,6196,10,14,3,FarmForestAqua,
20,183,6196,10,14,4,,
20,183,6196,10,14,5,,
20,183,6196,10,14,6,,
20,183,6196,10,14,7,,
20,183,6196,10,15,1,FarmForestAqua,
20,183,6196,10,15,2,FarmForestAqua,
20,183,6196,10,15,3,FarmForestAqua,
20,183,6196,10,15,4,,
20,183,6196,10,15,5,,
20,183,6208,8,13,1,FarmForestAqua,
20,183,6208,8,13,2,FarmForestAqua,
20,183,6208,8,13,3,FarmForestAqua,
20,183,6208,8,14,1,FarmForestAqua,
20,183,6208,8,14,2,FarmForestAqua,
20,183,6208,8,14,3,FarmForestAqua,
20,183,6208,8,14,4,FarmForestAqua,
20,183,6208,8,14,5,FarmForestAqua,
20,183,6208,8,14,6,,
20,183,6208,8,14,7,,
20,183,6208,8,15,1,FarmForestAqua,
20,183,6208,8,15,2,FarmForestAqua,
20,183,6208,8,15,3,FarmForestAqua,
20,183,6208,8,15,4,FarmForestAqua,
20,183,6208,8,15,5,FarmForestAqua,
20,183,6208,8,15,6,FarmForestAqua,
20,183,6235,8,13,1,FarmForestAqua,
20,183,6235,8,13,2,FarmForestAqua,
20,183,6235,8,13,3,FarmForestAqua,
20,183,6235,8,13,4,Private,21160
20,183,6235,8,13,5,,
20,183,6235,8,14,1,FarmForestAqua,
20,183,6235,8,14,2,FarmForestAqua,
20,183,6235,8,14,3,FarmForestAqua,
20,183,6235,8,14,4,FarmForestAqua,
20,183,6235,8,14,5,FarmForestAqua,
20,183,6235,8,14,6,,
20,183,6235,8,15,1,FarmForestAqua,
20,183,6235,8,15,2,StateRun,34295
20,183,6235,8,15,3,FarmForestAqua,
20,183,6235,8,15,4,FarmForestAqua,
20,183,6235,8,15,5,FarmForestAqua,
20,184,6274,1,13,1,FarmForestAqua,
20,184,6274,1,13,2,FarmForestAqua,
20,184,6274,1,13,3,,
20,184,6274,1,13,4,,
20,184,6274,1,13,5,,
20,184,6274,1,14,1,FarmForestAqua,
20,184,6274,1,14,2,FarmForestAqua,
20,184,6274,1,14,3,FarmForestAqua,
20,184,6274,1,14,4,FarmForestAqua,
20,184,6274,1,15,1,,
20,184,6274,1,15,2,FarmForestAqua,
20,184,6274,1,15,3,FarmForestAqua,
20,184,6274,1,15,4,FarmForestAqua,
20,184,6274,1,15,5,FarmForestAqua,
20,184,6274,1,15,6,,
20,184,6298,4,13,1,Private,11717
20,184,6298,4,13,2,FarmForestAqua,
20,184,6298,4,13,3,,
20,184,6298,4,13,4,,
20,184,6298,4,13,5,FarmForestAqua,
20,184,6298,4,14,1,FarmForestAqua,
20,184,6298,4,14,2,FarmForestAqua,
20,184,6298,4,15,1,FarmForestAqua,
20,184,6298,4,15,2,FarmForestAqua,
20,184,6322,2,13,1,FarmForestAqua,
20,184,6322,2,13,2,FarmForestAqua,
20,184,6322,2,13,3,,
20,184,6322,2,13,4,,
20,184,6322,2,14,1,FarmForestAqua,
20,184,6322,2,14,2,FarmForestAqua,
20,184,6322,2,14,3,FarmForestAqua,
20,184,6322,2,14,4,,
20,184,6322,2,15,1,FarmForestAqua,
20,184,6322,2,15,2,FarmForestAqua,
20,184,6322,2,15,3,FarmForestAqua,
20,184,6322,2,15,4,,
20,185,6325,5,13,1,,
20,185,6325,5,13,2,HomeBusiness,
20,185,6325,5,13,3,,
20,185,6325,5,13,4,,
20,185,6325,5,13,5,HomeBusiness,
20,185,6325,5,14,1,,
20,185,6325,5,14,2,,
20,185,6325,5,14,3,,
20,185,6325,5,15,1,StateRun,51366
20,185,6325,5,15,2,,
20,185,6346,1,13,1,StateRun,51016
20,185,6346,1,13,2,FarmForestAqua,
20,185,6346,1,14,1,FarmForestAqua,
20,185,6346,1,14,2,StateRun,55869
20,185,6346,1,14,3,,
20,185,6346,1,15,1,FarmForestAqua,
20,185,6346,1,15,2,,
20,185,6367,7,13,1,FarmForestAqua,
20,185,6367,7,13,2,FarmForestAqua,
20,185,6367,7,13,3,FarmForestAqua,
20,185,6367,7,13,4,FarmForestAqua,
20,185,6367,7,14,1,FarmForestAqua,
20,185,6367,7,14,2,FarmForestAqua,
20,185,6367,7,14,3,FarmForestAqua,
20,185,6367,7,14,4,,
20,185,6367,7,15,1,FarmForestAqua,
20,185,6367,7,15,2,FarmForestAqua,
20,185,6367,7,15,3,FarmForestAqua,
20,185,6367,7,15,4,,
20,185,6367,7,15,5,StateRun,23283
20,186,6388,3,13,1,HomeBusiness,
20,186,6388,3,13,2,FarmForestAqua,
20,186,6388,3,13,3,,
20,186,6388,3,13,4,,
20,186,6388,3,13,5,FarmForestAqua,
20,186,6388,3,13,6,HomeBusiness,
20,186,6388,3,13,7,FarmForestAqua,
20,186,6388,3,13,8,,
20,186,6388,3,15,1,StateRun,19470
20,186,6388,3,15,2,FarmForestAqua,
20,186,6388,3,15,3,,
20,186,6388,3,15,4,,
20,186,6388,3,19,1,FarmForestAqua,
20,186,6388,3,19,2,FarmForestAqua,
20,186,6388,3,19,3,FarmForestAqua,
20,186,6388,3,19,4,FarmForestAqua,
20,186,6388,3,19,5,,
20,186,6388,3,19,6,,
20,186,6388,3,19,7,FarmForestAqua,
20,186,6412,4,13,1,FarmForestAqua,
20,186,6412,4,13,2,FarmForestAqua,
20,186,6412,4,13,3,FarmForestAqua,
20,186,6412,4,13,4,FarmForestAqua,
20,186,6412,4,13,5,,
20,186,6412,4,14,1,FarmForestAqua,
20,186,6412,4,14,2,FarmForestAqua,
20,186,6412,4,14,3,,
20,186,6412,4,15,1,FarmForestAqua,
20,186,6412,4,15,2,FarmForestAqua,
20,186,6412,4,15,3,FarmForestAqua,
20,186,6412,4,15,4,FarmForestAqua,
20,186,6412,4,15,5,FarmForestAqua,
20,186,6412,4,15,6,,
20,186,6412,4,15,7,HomeBusiness,
20,186,6430,7,13,1,FarmForestAqua,
20,186,6430,7,13,2,FarmForestAqua,
20,186,6430,7,13,3,FarmForestAqua,
20,186,6430,7,13,4,HomeBusiness,
20,186,6430,7,14,1,FarmForestAqua,
20,186,6430,7,14,2,FarmForestAqua,
20,186,6430,7,14,3,FarmForestAqua,
20,186,6430,7,14,4,FarmForestAqua,
20,186,6430,7,14,5,,
20,186,6430,7,15,1,FarmForestAqua,
20,186,6430,7,15,2,FarmForestAqua,
20,186,6430,7,15,3,,
20,186,6448,2,13,1,FarmForestAqua,
20,186,6448,2,13,2,FarmForestAqua,
20,186,6448,2,13,3,FarmForestAqua,
20,186,6448,2,14,1,Private,30701
20,186,6448,2,14,2,FarmForestAqua,
20,186,6448,2,14,3,Private,12174
20,186,6448,2,14,4,Private,10163
20,186,6448,2,15,1,FarmForestAqua,
20,186,6448,2,15,2,FarmForestAqua,
20,187,6466,9,13,1,FarmForestAqua,17104
20,187,6466,9,13,2,,
20,187,6466,9,13,3,,
20,187,6466,9,13,4,,
20,187,6466,9,14,1,,
20,187,6466,9,14,2,FarmForestAqua,
20,187,6466,9,14,3,FarmForestAqua,
20,187,6466,9,15,1,FarmForestAqua,
20,187,6466,9,15,2,FarmForestAqua,
20,187,6466,9,15,3,,
20,187,6466,9,15,4,,
20,187,6472,4,13,1,FarmForestAqua,
20,187,6472,4,13,2,FarmForestAqua,
20,187,6472,4,13,3,,
20,187,6472,4,13,4,FarmForestAqua,
20,187,6472,4,13,5,FarmForestAqua,
20,187,6472,4,13,6,,
20,187,6472,4,14,1,StateRun,9422
20,187,6472,4,14,2,FarmForestAqua,
20,187,6472,4,14,3,,
20,187,6472,4,15,1,FarmForestAqua,
20,187,6472,4,15,2,FarmForestAqua,
20,187,6472,4,15,3,,
20,187,6490,1,13,1,FarmForestAqua,
20,187,6490,1,13,2,FarmForestAqua,
20,187,6490,1,13,3,FarmForestAqua,
20,187,6490,1,13,4,FarmForestAqua,
20,187,6490,1,14,1,FarmForestAqua,
20,187,6490,1,14,2,FarmForestAqua,
20,187,6490,1,14,3,,
20,187,6490,1,14,4,,
20,187,6490,1,14,5,FarmForestAqua,
20,187,6490,1,14,6,FarmForestAqua,
20,187,6490,1,14,7,FarmForestAqua,
20,187,6490,1,14,8,FarmForestAqua,
20,187,6490,1,14,9,,
20,187,6490,1,15,1,FarmForestAqua,
20,187,6490,1,15,2,FarmForestAqua,
20,187,6490,1,15,3,FarmForestAqua,
20,187,6490,1,15,4,,
20,187,6505,14,13,1,FarmForestAqua,
20,187,6505,14,13,2,FarmForestAqua,
20,187,6505,14,13,3,FarmForestAqua,
20,187,6505,14,14,1,FarmForestAqua,
20,187,6505,14,14,2,FarmForestAqua,
20,187,6505,14,19,1,FarmForestAqua,
20,187,6505,14,19,2,FarmForestAqua,
20,187,6505,14,19,3,,
20,187,6505,14,19,4,,
20,187,6505,14,19,5,FarmForestAqua,
20,187,6514,7,13,1,FarmForestAqua,
20,187,6514,7,13,2,FarmForestAqua,
20,187,6514,7,14,1,FarmForestAqua,
20,187,6514,7,14,2,FarmForestAqua,
20,187,6514,7,14,3,FarmForestAqua,
20,187,6514,7,14,4,,
20,187,6514,7,14,5,,
20,187,6514,7,14,6,,
20,187,6514,7,14,7,FarmForestAqua,
20,187,6514,7,15,1,FarmForestAqua,
20,187,6514,7,15,2,FarmForestAqua,
20,187,6514,7,15,3,,
20,187,6514,7,15,4,,
20,188,6529,10,13,1,HomeBusiness,
20,188,6529,10,13,2,,
20,188,6529,10,13,3,StateRun,16198
20,188,6529,10,13,4,,
20,188,6529,10,13,5,StateRun,10025
20,188,6529,10,14,1,HomeBusiness,47705
20,188,6529,10,14,2,HomeBusiness,
20,188,6529,10,14,3,,
20,188,6529,10,14,4,,
20,188,6529,10,14,5,,
20,188,6529,10,14,6,,
20,188,6529,10,15,1,HomeBusiness,
20,188,6550,4,13,1,FarmForestAqua,
20,188,6550,4,13,2,FarmForestAqua,
20,188,6550,4,14,1,FarmForestAqua,
20,188,6550,4,14,2,FarmForestAqua,
20,188,6550,4,14,3,FarmForestAqua,
20,188,6550,4,15,1,FarmForestAqua,
20,188,6550,4,15,2,FarmForestAqua,
20,188,6550,4,15,3,StateRun,20532
20,188,6550,4,15,4,FarmForestAqua,
20,188,6550,4,15,5,FarmForestAqua,
20,188,6550,4,15,6,,
20,188,6574,4,13,1,FarmForestAqua,
20,188,6574,4,13,2,FarmForestAqua,
20,188,6574,4,13,3,,
20,188,6574,4,13,4,,
20,188,6574,4,13,5,,
20,188,6574,4,14,1,FarmForestAqua,
20,188,6574,4,14,2,FarmForestAqua,
20,188,6574,4,14,3,FarmForestAqua,
20,188,6574,4,14,4,,
20,188,6574,4,14,5,,
20,188,6574,4,15,1,FarmForestAqua,
20,188,6574,4,15,2,FarmForestAqua,
20,188,6574,4,15,3,FarmForestAqua,
20,188,6574,4,15,4,FarmForestAqua,
20,188,6574,4,15,5,FarmForestAqua,
20,188,6574,4,15,6,,
20,188,6574,4,15,7,,
20,188,6574,4,15,8,FarmForestAqua,
20,188,6601,2,13,1,StateRun,21587
20,188,6601,2,13,2,StateRun,63490
20,188,6601,2,13,3,,
20,188,6601,2,13,4,,
20,188,6601,2,14,1,FarmForestAqua,
20,188,6601,2,14,2,FarmForestAqua,
20,188,6601,2,14,3,FarmForestAqua,
20,188,6601,2,14,4,FarmForestAqua,
20,188,6601,2,14,5,,
20,188,6601,2,15,1,StateRun,30198
20,188,6601,2,15,2,FarmForestAqua,
20,188,6601,2,15,3,,
20,188,6601,2,15,4,,
20,189,6637,3,13,1,FarmForestAqua,
20,189,6637,3,13,2,FarmForestAqua,
20,189,6637,3,13,3,FarmForestAqua,
20,189,6637,3,13,4,FarmForestAqua,
20,189,6637,3,13,5,FarmForestAqua,
20,189,6637,3,13,6,,
20,189,6637,3,14,1,FarmForestAqua,
20,189,6637,3,14,2,FarmForestAqua,
20,189,6637,3,14,3,FarmForestAqua,
20,189,6637,3,20,1,FarmForestAqua,
22,193,6652,10,13,1,StateRun,118314
22,193,6652,10,13,2,HomeBusiness,
22,193,6652,10,13,3,StateRun,117811
22,193,6652,10,13,4,StateRun,107741
22,193,6652,10,13,5,FarmForestAqua,
22,193,6652,10,13,6,,
22,193,6652,10,14,1,StateRun,74000
22,193,6652,10,14,2,HomeBusiness,
22,193,6652,10,14,3,,
22,193,6652,10,14,4,,
22,193,6652,10,15,1,,
22,193,6652,10,15,2,HomeBusiness,
22,193,6652,10,15,3,StateRun,45000
22,193,6652,10,15,4,StateRun,32000
22,193,6652,10,15,5,,
22,193,6658,31,13,1,,
22,193,6658,31,13,2,,
22,193,6658,31,14,1,HomeBusiness,
22,193,6658,31,14,2,StateRun,27000
22,193,6658,31,15,1,HomeBusiness,
22,193,6658,31,15,2,,
22,193,6664,3,13,1,FarmForestAqua,
22,193,6664,3,13,2,FarmForestAqua,
22,193,6664,3,13,3,,
22,193,6664,3,14,1,FarmForestAqua,
22,193,6664,3,14,2,StateRun,65200
22,193,6664,3,14,3,StateRun,22500
22,193,6664,3,14,4,,
22,193,6664,3,15,1,StateRun,100000
22,193,6664,3,15,2,,
22,193,6664,3,15,3,,
22,193,6664,3,15,4,,
22,193,6673,4,13,1,,
22,193,6673,4,13,2,StateRun,31800
22,193,6673,4,13,3,Foreign,41400
22,193,6673,4,13,4,,
22,193,6673,4,13,5,,
22,193,6673,4,14,1,StateRun,66061
22,193,6673,4,14,2,,
22,193,6673,4,15,1,,
22,193,6673,4,15,2,,
22,193,6673,4,15,3,StateRun,45000
22,193,6673,4,15,4,StateRun,39800
22,193,6673,4,15,5,,
22,193,6676,21,13,1,,
22,193,6676,21,13,2,,
22,193,6676,21,13,3,Private,29772
22,193,6676,21,13,4,HomeBusiness,
22,193,6676,21,13,5,,
22,193,6676,21,13,6,,
22,193,6676,21,14,1,HomeBusiness,
22,193,6676,21,14,2,,
22,193,6676,21,14,3,HomeBusiness,13500
22,193,6676,21,14,4,,
22,193,6676,21,15,1,,
22,193,6676,21,15,2,HomeBusiness,
22,193,6676,21,15,3,HomeBusiness,
22,193,6676,21,15,4,,
22,193,6685,22,13,1,FarmForestAqua,
22,193,6685,22,13,2,HomeBusiness,
22,193,6685,22,13,3,,
22,193,6685,22,13,4,,
22,193,6685,22,14,1,,
22,193,6685,22,14,2,Private,30100
22,193,6685,22,14,3,HomeBusiness,38000
22,193,6685,22,14,4,Private,24200
22,193,6685,22,15,1,,
22,193,6685,22,15,2,HomeBusiness,
22,193,6691,3,13,1,,
22,193,6691,3,13,2,,
22,193,6691,3,14,1,StateRun,111786
22,193,6691,3,14,2,StateRun,51562
22,193,6691,3,14,3,,
22,193,6691,3,15,1,StateRun,62000
22,193,6691,3,15,2,StateRun,50000
22,193,6691,3,15,3,,
22,193,6691,3,15,4,,
22,193,6700,1,13,1,Private,16600
22,193,6700,1,13,2,Private,26600
22,193,6700,1,13,3,,
22,193,6700,1,13,4,,
22,193,6700,1,15,1,StateRun,39000
22,193,6700,1,15,2,HomeBusiness,
22,193,6700,1,15,3,,
22,193,6700,1,19,1,FarmForestAqua,
22,193,6700,1,19,2,FarmForestAqua,
22,193,6706,10,15,1,StateRun,37000
22,193,6706,10,15,2,StateRun,37000
22,193,6706,10,15,3,HomeBusiness,23800
22,193,6706,10,15,4,,
22,193,6706,10,15,5,,
22,193,6706,10,19,1,HomeBusiness,
22,193,6706,10,19,2,,
22,193,6706,10,19,3,,
22,193,6706,10,20,1,StateRun,42400
22,193,6706,10,20,2,,
22,193,6706,10,20,3,FarmForestAqua,
22,193,6706,10,20,4,FarmForestAqua,
22,193,6706,10,20,5,,
22,193,6706,10,20,6,,
22,193,6706,10,20,7,,
22,194,6718,4,13,1,,
22,194,6718,4,13,2,,
22,194,6718,4,13,3,HomeBusiness,49200
22,194,6718,4,13,4,,
22,194,6718,4,13,5,,
22,194,6718,4,13,6,HomeBusiness,29400
22,194,6718,4,14,1,HomeBusiness,
22,194,6718,4,14,2,HomeBusiness,
22,194,6718,4,14,3,HomeBusiness,24165
22,194,6718,4,15,1,,
22,194,6718,4,15,2,HomeBusiness,
22,194,6718,4,15,3,,
22,194,6718,4,15,4,HomeBusiness,
22,194,6718,4,15,5,,
22,194,6742,9,13,1,FarmForestAqua,
22,194,6742,9,13,2,HomeBusiness,57000
22,194,6742,9,13,3,,
22,194,6742,9,14,1,FarmForestAqua,
22,194,6742,9,14,2,FarmForestAqua,
22,194,6742,9,15,1,FarmForestAqua,
22,194,6742,9,15,2,HomeBusiness,45600
22,194,6742,9,15,3,,
22,194,6742,9,15,4,,
22,194,6745,1,13,1,,
22,194,6745,1,13,2,,
22,194,6745,1,13,3,FarmForestAqua,21600
22,194,6745,1,13,4,,
22,194,6745,1,13,5,,
22,194,6745,1,14,1,,
22,194,6745,1,14,2,,
22,194,6745,1,20,1,StateRun,53256
22,194,6745,1,20,2,StateRun,47924
22,194,6745,1,20,3,StateRun,27216
22,194,6745,1,20,4,,
22,194,6745,1,20,5,,
22,194,6745,1,20,6,,
22,195,6760,35,13,1,HomeBusiness,
22,195,6760,35,13,2,HomeBusiness,
22,195,6760,35,13,3,,
22,195,6760,35,13,4,,
22,195,6760,35,14,1,HomeBusiness,
22,195,6760,35,14,2,HomeBusiness,
22,195,6760,35,14,3,,
22,195,6760,35,14,4,,
22,195,6760,35,19,1,,
22,195,6760,35,19,2,HomeBusiness,
22,195,6760,35,19,3,,
22,195,6760,35,19,4,,
22,195,6766,11,13,1,,
22,195,6766,11,13,2,StateRun,60679
22,195,6766,11,13,3,StateRun,45322
22,195,6766,11,14,1,StateRun,70200
22,195,6766,11,14,2,,
22,195,6766,11,14,3,,
22,195,6766,11,14,4,,
22,195,6766,11,15,1,StateRun,61887
22,195,6766,11,15,2,,
22,195,6766,11,15,3,StateRun,91976
22,195,6766,11,15,4,StateRun,55689
22,195,6769,10,13,1,HomeBusiness,
22,195,6769,10,13,2,,
22,195,6769,10,13,3,,
22,195,6769,10,13,4,,
22,195,6769,10,15,1,StateRun,57680
22,195,6769,10,15,2,,
22,195,6769,10,15,3,,
22,195,6769,10,20,1,StateRun,72600
22,195,6769,10,20,2,StateRun,38200
22,195,6769,10,20,3,,
22,195,6769,10,20,4,,
22,195,6775,11,13,1,,
22,195,6775,11,13,2,,
22,195,6775,11,13,3,HomeBusiness,
22,195,6775,11,13,4,,
22,195,6775,11,14,1,,
22,195,6775,11,14,2,HomeBusiness,
22,195,6775,11,15,1,,
